Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,Rate per 100,000 population,5,26300536,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2019,Rate per 100,000 population,12,86392712,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2019,Rate per 100,000 population,11,86196295,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2019,Rate per 100,000 population,0,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,Rate per 100,000 population,6,685148057,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2019,Rate per 100,000 population,11,22092136,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2019,Rate per 100,000 population,2,725773503,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2019,Rate per 100,000 population,0,021547617,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Rate per 100,000 population,5,386453193,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Rate per 100,000 population,11,59502114,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Rate per 100,000 population,9,283490686,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Rate per 100,000 population,0,005338408,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Rate per 100,000 population,6,550226034,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Rate per 100,000 population,9,694548066,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Rate per 100,000 population,2,284838421,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Rate per 100,000 population,0,02135363,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2013,Rate per 100,000 population,0,574104827,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2013,Rate per 100,000 population,2,421224705,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,Rate per 100,000 population,2,995329532,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,Rate per 100,000 population,5,291748841,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2013,Rate per 100,000 population,1,697353402,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2013,Rate per 100,000 population,3,769122995,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,Rate per 100,000 population,1,847119878,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,Rate per 100,000 population,1,946964196,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2014,Rate per 100,000 population,0,73928098,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2014,Rate per 100,000 population,2,069986745,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,Rate per 100,000 population,4,11533079,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,Rate per 100,000 population,5,150324162,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2014,Rate per 100,000 population,1,700346255,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2014,Rate per 100,000 population,3,523906006,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,Rate per 100,000 population,1,281420366,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,Rate per 100,000 population,2,291771039,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2015,Rate per 100,000 population,0,681897497,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2015,Rate per 100,000 population,2,386641238,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,Rate per 100,000 population,4,45668721,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,Rate per 100,000 population,5,138584707,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2015,Rate per 100,000 population,1,826511152,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2015,Rate per 100,000 population,3,701729268,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,Rate per 100,000 population,2,264873828,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual exploitation,Total,Total,Total,Total,2015,Rate per 100,000 population,0,852371871,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,Rate per 100,000 population,1,80215767,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2016,Rate per 100,000 population,0,746969413,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2016,Rate per 100,000 population,2,5059619,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,Rate per 100,000 population,4,361337538,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,Rate per 100,000 population,3,807134425,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2016,Rate per 100,000 population,1,7348967,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2016,Rate per 100,000 population,3,590272338,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,Rate per 100,000 population,3,421601825,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,Rate per 100,000 population,1,710800913,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual exploitation,Total,Total,Total,Total,2016,Rate per 100,000 population,1,83127985,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2017,Rate per 100,000 population,2,076406013,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2017,Rate per 100,000 population,4,057345083,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2017,Rate per 100,000 population,3,460676689,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2017,Rate per 100,000 population,2,291206635,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual exploitation,Total,Total,Total,Total,2017,Rate per 100,000 population,1,07400311,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2017,Rate per 100,000 population,0,62053513,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2017,Rate per 100,000 population,2,720807879,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2017,Rate per 100,000 population,5,274548608,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2017,Rate per 100,000 population,3,866411197,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual exploitation,Total,Total,Total,Total,2018,Rate per 100,000 population,1,064737961,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,Rate per 100,000 population,2,437066888,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2018,Rate per 100,000 population,3,596448223,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2018,Rate per 100,000 population,6,009854268,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2018,Rate per 100,000 population,2,295101827,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,Rate per 100,000 population,0,709825307,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2018,Rate per 100,000 population,2,57903195,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2018,Rate per 100,000 population,4,519221123,CTS
CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2018,Rate per 100,000 population,4,211630156,CTS
